Year,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),cluster,Country,Food Category
2019.0,11084.93,12598.47,25.04,1345.63,52.43,0,UK,Dairy Products
2019.0,15583.63,13255.85,46.60999999999999,973.05,41.620000000000005,0,Saudi Arabia,Bakery Items
2022.9999999999998,9508.41,10582.75,20.66,48.129999999999995,40.75,0,South Africa,Bakery Items
2021.0,39348.87,34608.37,130.96,283.67,59.29,2,Indonesia,Fruits & Vegetables
2024.0,24121.2,28455.91,23.33,710.14,32.32,2,Italy,Beverages
2022.0,4710.18,5007.17,121.85000000000001,315.22,32.35,0,India,Fruits & Vegetables
2018.0,21411.4,21402.77,151.44,539.4,50.87,1,Turkey,Fruits & Vegetables
2019.0,14892.8,15282.219999999998,80.87,1310.11,48.52,0,South Africa,Prepared Food
2019.9999999999998,39525.76,40409.95,47.559999999999995,1032.09,58.84,1,Turkey,Bakery Items
2019.0,42335.87,38012.23,133.31,81.11,56.83,1,Mexico,Bakery Items
2021.0,41616.06,45467.27,198.75,971.5,69.96,2,Italy,Meat & Seafood
2019.9999999999998,42992.46,47767.22,48.44,592.58,58.25,1,Germany,Beverages
2021.0,2991.83,2960.43,53.02,146.92,60.27,0,Spain,Bakery Items
2022.0,34343.36,37433.1,137.02,467.65000000000003,32.24,2,Japan,Prepared Food
2022.9999999999998,45324.58,48623.38,83.97000000000001,167.59,62.21000000000001,2,Spain,Prepared Food
2022.9999999999998,26357.4,31374.01,110.75999999999999,189.93,35.75,2,Turkey,Prepared Food
2022.0,15916.019999999999,14934.3,135.53,733.39,51.45,0,Germany,Dairy Products
2018.0,31339.96,37294.58,181.56000000000003,604.77,57.43,1,Canada,Meat & Seafood
2022.9999999999998,37116.04,32648.86,177.79,374.43,31.2,2,South Africa,Meat & Seafood
2018.0,36259.77,37544.62,55.69,1023.87,56.3,1,China,Fruits & Vegetables
2022.0,14919.1,17084.2,132.51,803.19,36.11,0,Italy,Grains & Cereals
2019.9999999999998,42030.89,45789.18,63.52000000000001,585.27,60.06,1,South Korea,Beverages
2019.9999999999998,30761.09,24828.6,79.05,576.35,60.96999999999999,1,Indonesia,Grains & Cereals
2021.0,13002.52,15565.349999999999,58.26,982.98,38.01,0,Turkey,Bakery Items
2019.0,15490.929999999998,12642.13,159.05,375.62,66.65,0,Saudi Arabia,Prepared Food
2022.9999999999998,17821.64,16109.76,24.35,66.18,68.81,0,South Africa,Beverages
2018.0,883.58,732.83,125.68,376.86,47.51,0,USA,Dairy Products
2022.0,28088.1,24215.09,76.32000000000001,729.9400000000002,54.91,2,Italy,Grains & Cereals
2024.0,24366.95,23847.84,29.73,1298.63,42.29,2,Germany,Frozen Food
2022.0,48638.45,41147.2,165.93,112.72000000000001,33.42,2,Russia,Prepared Food
2024.0,25626.17,20892.25,168.75,850.52,43.5,2,Mexico,Dairy Products
2021.0,31434.87,37218.26,83.98000000000002,883.02,50.72999999999999,2,South Africa,Bakery Items
2018.0,3875.26,4171.74,111.03,984.53,63.24,0,Japan,Prepared Food
2019.0,17731.47,19809.54,102.18,1019.24,41.730000000000004,1,Spain,Bakery Items
2022.9999999999998,2267.05,2347.17,146.55,129.91,35.9,0,Japan,Grains & Cereals
2022.0,27384.23,27460.01,166.87,1125.17,32.88,2,Canada,Beverages
2022.0,37658.84,44908.91,161.7,1057.61,61.06,2,France,Frozen Food
2018.0,23944.71,20221.28,92.54,1107.64,59.080000000000005,1,South Korea,Frozen Food
2022.9999999999998,14270.47,16875.48,131.8,672.26,45.11,0,UK,Fruits & Vegetables
2024.0,10750.06,11143.47,194.86,539.34,42.15,0,South Korea,Bakery Items
2021.0,25760.319999999996,24901.13,65.31,431.8500000000001,34.51,0,Italy,Grains & Cereals
2022.9999999999998,31881.43,36280.05,188.46,587.85,60.03,2,France,Meat & Seafood
2018.0,24351.4,26008.75,74.06,350.0,69.49,1,South Korea,Prepared Food
2022.9999999999998,24170.61,24194.62,35.97,487.76,53.64,2,Spain,Frozen Food
2019.0,20186.78,23092.05,74.13,457.32,57.42,1,India,Meat & Seafood
2019.9999999999998,33030.51,30017.000000000004,169.29,1212.13,68.41,1,Spain,Fruits & Vegetables
2024.0,46890.11,50991.35,101.17,970.27,69.48,2,France,Grains & Cereals
2022.0,41004.31,46604.29,25.180000000000003,647.17,54.85999999999999,2,Germany,Meat & Seafood
2021.0,30750.8,33432.3,137.34,230.4,34.81,2,Mexico,Prepared Food
2021.0,30637.419999999995,25279.55,174.6,1027.22,66.37,1,China,Frozen Food
2022.0,34149.18,38842.47,101.9,942.49,35.92,2,Mexico,Grains & Cereals
2022.0,46815.5,42424.43,118.25,1051.34,31.52,2,Indonesia,Meat & Seafood
2021.0,12513.65,10732.01,89.82000000000001,1376.59,30.839999999999996,0,China,Prepared Food
2022.9999999999998,41819.44,36925.57,196.25999999999996,813.7099999999999,67.98,2,Australia,Grains & Cereals
2022.9999999999998,49107.7,50025.56,115.42,233.71,57.95,2,South Korea,Prepared Food
2022.9999999999998,42525.41,43267.76,95.59,1200.86,34.98,2,Turkey,Grains & Cereals
2022.9999999999998,11040.53,11278.52,83.92000000000002,172.33,64.77,0,India,Bakery Items
2021.0,44081.72,44429.64,107.15,349.13,64.64,2,Spain,Grains & Cereals
2022.9999999999998,35076.45,35115.4,56.36,377.48,31.52,2,Mexico,Prepared Food
2022.0,20946.36,17515.05,161.73,517.33,62.44,0,Italy,Prepared Food
2024.0,41633.95,38231.15,168.63,563.08,65.24,2,Turkey,Dairy Products
2021.0,42467.04,34601.29,38.39,1389.49,37.71,2,Russia,Beverages
2019.0,30419.87,36046.03,27.9,1363.88,46.26,1,Saudi Arabia,Beverages
2019.9999999999998,28809.15,23817.33,114.87,189.05,59.88,1,Saudi Arabia,Bakery Items
2019.0,20245.33,22805.62,167.95,635.18,33.06,1,Italy,Bakery Items
2022.9999999999998,22703.51,24955.67,66.84,1357.71,49.76,2,Australia,Meat & Seafood
2022.9999999999998,13326.03,11474.94,139.32,1018.74,43.19,0,Italy,Dairy Products
2019.0,45581.29,37684.56,29.710000000000004,394.29,61.63,1,UK,Beverages
2022.9999999999998,19686.0,21084.15,36.77,1092.68,35.82,0,Spain,Meat & Seafood
2021.0,41191.76,47097.13,40.08,550.15,67.44,2,South Korea,Fruits & Vegetables
2021.0,1532.37,1367.0999999999997,57.91,1060.66,67.3,0,Mexico,Dairy Products
2022.0,31688.19,25866.5,26.21,266.91,64.94,2,UK,Dairy Products
2024.0,32539.06,36744.0,159.49,52.6,33.8,2,UK,Bakery Items
2022.0,20894.32,20180.47,109.99,624.72,39.49,0,South Africa,Prepared Food
2022.9999999999998,18746.74,17600.48,66.86,832.7099999999999,57.07,0,Australia,Frozen Food
2022.9999999999998,44680.27,53062.49,140.02,904.9399999999999,61.57,2,Mexico,Grains & Cereals
2019.9999999999998,4100.72,3967.38,161.82,735.45,50.56,0,China,Grains & Cereals
2019.9999999999998,10163.57,8929.28,44.65,667.06,58.96999999999999,0,Russia,Meat & Seafood
2019.9999999999998,3193.9900000000002,3543.2,146.15,1089.03,43.5,0,UK,Fruits & Vegetables
2022.0,13520.490000000002,12198.85,168.69,1060.38,46.82,0,Saudi Arabia,Dairy Products
2022.0,46515.03,45618.46,100.95999999999998,335.06,54.33,2,Japan,Beverages
2024.0,39004.36,44355.91,58.31,896.3199999999999,38.52,2,Canada,Dairy Products
2022.9999999999998,38139.33,41925.0,58.97,1053.52,59.51,2,Brazil,Meat & Seafood
2022.0,37878.43,45092.53,32.95,245.46,45.18,2,Turkey,Bakery Items
2021.0,49387.02,46708.71,129.97,774.46,43.94,2,Argentina,Meat & Seafood
2019.0,14842.05,15528.45,171.78,1382.56,46.63999999999999,0,South Korea,Dairy Products
2019.9999999999998,31713.3,27576.98,187.98,132.67,46.88000000000001,1,UK,Bakery Items
2022.0,2042.26,2256.48,78.13,212.94,43.55,0,Brazil,Fruits & Vegetables
2019.9999999999998,20302.83,20726.29,159.93,839.95,49.56,0,Germany,Meat & Seafood
2021.0,2712.29,2735.91,185.47,228.39,66.79,0,Brazil,Dairy Products
2021.0,39887.41,35684.56,126.56,992.7,53.11,2,Indonesia,Beverages
2021.0,28451.490000000005,34008.33,179.67,1075.42,30.52,2,Germany,Dairy Products
2024.0,7125.82,6079.02,165.78,684.89,32.08,0,USA,Frozen Food
2019.9999999999998,42110.44,39772.84,162.4,674.12,50.56,1,Italy,Meat & Seafood
2021.0,23064.47,21332.4,168.07,642.95,50.13,0,Australia,Grains & Cereals
2024.0,32948.34,27988.9,58.41,925.9599999999999,36.92,2,France,Fruits & Vegetables
2021.0,29944.88,34923.52,28.65,260.73,42.21,2,Japan,Grains & Cereals
2019.0,38709.38,38601.9,163.77,740.53,49.0,1,Italy,Dairy Products
2018.0,15382.110000000002,14887.139999999998,172.81,763.91,62.85,1,Australia,Bakery Items
2024.0,16270.95,16900.74,144.49,846.8799999999999,47.01,0,Argentina,Grains & Cereals
2022.0,8997.95,8132.68,165.36,585.42,54.71,0,Australia,Meat & Seafood
2019.0,36423.94,37742.7,70.96,183.99,62.78999999999999,1,Mexico,Bakery Items
2021.0,34844.76,28235.33,190.52999999999997,1239.91,51.37,2,India,Fruits & Vegetables
2019.9999999999998,37903.21,39273.22,155.96,1215.47,59.45,1,Indonesia,Frozen Food
2022.0,44003.89,35541.28,93.26000000000002,1175.91,31.42,2,Spain,Dairy Products
2019.9999999999998,14912.46,12840.38,34.05,160.05,53.64,0,South Africa,Grains & Cereals
2022.9999999999998,5164.03,5766.99,189.14999999999998,1245.91,51.74999999999999,0,Canada,Beverages
2019.9999999999998,31602.419999999995,25537.29,134.31,473.71,60.73,1,Italy,Meat & Seafood
2021.0,37875.46,45347.88,143.31,725.9599999999999,44.54,2,USA,Frozen Food
2022.9999999999998,41910.99,47436.94,89.8,324.8,67.44,2,Argentina,Meat & Seafood
2021.0,40449.32,47696.47,197.31,168.32,43.1,2,France,Beverages
2019.9999999999998,42442.57,45788.95,188.32,142.91,32.35,1,France,Meat & Seafood
2022.0,19047.02,16267.32,170.58,272.33,32.49,0,Russia,Prepared Food
2018.0,47749.55,39099.53,188.54,359.58,43.16,1,China,Grains & Cereals
2018.0,49341.91,52775.19,106.29,906.36,58.87,1,Canada,Bakery Items
2019.9999999999998,44590.66,45630.59,166.39,908.86,40.15,1,Indonesia,Frozen Food
2019.0,31133.270000000004,28268.89,23.93,457.90999999999997,40.46,1,Canada,Prepared Food
2021.0,7225.77,7393.73,105.57999999999998,1247.06,32.27,0,Japan,Grains & Cereals
2024.0,2886.99,3327.0,147.87,13.72,65.87,0,Japan,Frozen Food
2019.9999999999998,12396.63,11857.8,135.95,820.5500000000001,30.09,0,France,Beverages
2022.9999999999998,28316.47,30769.01,178.99,518.97,62.13,2,Italy,Meat & Seafood
2024.0,34832.33,32198.66,198.47,1366.62,31.53,2,USA,Grains & Cereals
2019.9999999999998,2394.57,2590.56,183.97,1231.32,52.70000000000001,0,USA,Dairy Products
2019.0,12613.450000000003,10764.24,101.54,391.9800000000001,63.16,0,South Africa,Beverages
2021.0,7913.03,8075.1,152.35,177.72999999999996,60.35,0,Spain,Dairy Products
2022.9999999999998,32703.24,32320.610000000004,73.56,1392.1800000000003,31.6,2,Russia,Frozen Food
2018.0,34292.47,33457.33,148.49,158.13,67.48,1,Mexico,Beverages
2019.0,26061.19,29622.900000000005,191.51,418.61,49.9,1,China,Bakery Items
2024.0,23569.68,27289.4,199.15,1095.32,58.4,2,Russia,Fruits & Vegetables
2019.9999999999998,5978.9,5833.47,41.22,937.24,61.55,0,Canada,Meat & Seafood
2018.0,30127.25,28702.33,133.83,1256.67,41.92,1,China,Meat & Seafood
2019.0,37711.58,44058.28,76.61,1261.04,62.43,1,India,Meat & Seafood
2021.0,24498.79,28438.43,52.33,45.90999999999999,62.65,1,USA,Meat & Seafood
2019.9999999999998,26718.55,30067.320000000003,117.00000000000001,371.31,43.57,1,USA,Bakery Items
2022.0,3719.16,3803.6000000000004,61.05,882.69,50.28000000000001,0,Japan,Grains & Cereals
2019.9999999999998,12302.84,11330.03,64.8,889.93,41.99,0,Japan,Frozen Food
2022.0,5457.06,5389.62,147.7,667.61,41.52,0,Germany,Grains & Cereals
2019.0,40705.2,40258.76,60.059999999999995,1009.32,62.85,1,Canada,Beverages
2022.0,21309.4,17977.6,161.31,811.37,55.74,0,Spain,Frozen Food
2019.9999999999998,28455.74,28701.79,64.52,1270.2,56.370000000000005,1,Mexico,Prepared Food
2019.0,562.22,627.72,122.17,462.18,61.50000000000001,0,South Korea,Beverages
2022.0,29919.89,25147.81,32.57,1017.4400000000002,54.87,2,South Africa,Beverages
2021.0,40334.35,38795.4,50.849999999999994,985.08,63.02,2,Spain,Grains & Cereals
2019.9999999999998,21625.02,23407.4,143.29,1267.24,41.419999999999995,1,Germany,Bakery Items
2021.0,30450.769999999997,30812.12,21.46,87.15,65.55,1,Turkey,Bakery Items
2022.9999999999998,8619.86,9439.1,74.56000000000002,1106.7,45.19,0,UK,Bakery Items
2018.0,24221.08,24937.45,144.93,814.89,45.39,1,Mexico,Prepared Food
2018.0,42649.16,45762.45,78.08,222.74,46.48,1,South Africa,Fruits & Vegetables
2024.0,22354.93,18257.96,27.61,690.29,46.97,2,France,Grains & Cereals
2022.0,18850.26,18542.54,167.04,946.56,67.68,0,Germany,Bakery Items
2021.0,2047.1100000000001,2369.73,72.27000000000001,35.04999999999999,62.62,0,USA,Grains & Cereals
2022.9999999999998,30417.220000000005,28835.35,25.72,680.5,61.900000000000006,2,Spain,Bakery Items
2022.0,11890.66,13680.35,178.86,381.88,52.96,0,USA,Frozen Food
2022.0,41759.37,35161.45,92.06999999999998,1097.09,42.12,2,Brazil,Fruits & Vegetables
2022.0,29113.22,27117.15,21.72,725.76,46.3,2,Turkey,Meat & Seafood
2022.9999999999998,16069.799999999997,16316.85,42.72,1354.29,54.06,0,Canada,Prepared Food
2022.9999999999998,19085.74,21107.47,168.14,872.11,62.02,0,Brazil,Prepared Food
2022.9999999999998,45330.2,45565.69,135.78,854.62,39.71,2,Mexico,Beverages
2019.0,24914.11,29706.21,32.57,1267.52,43.3,1,Germany,Fruits & Vegetables
2019.0,6272.68,5946.07,165.54,148.68,40.57,0,Indonesia,Meat & Seafood
2022.0,43846.87,44810.33,67.92000000000002,167.79,40.76,2,Brazil,Fruits & Vegetables
2021.0,13864.799999999997,15565.969999999998,47.70000000000001,909.74,45.46000000000001,0,Turkey,Beverages
2022.9999999999998,35127.95,38873.69,186.21,877.4,51.37,2,Saudi Arabia,Prepared Food
2022.9999999999998,13534.93,12427.64,148.55,1189.8,54.12,0,South Africa,Beverages
2022.0,14779.690000000002,12125.54,183.18000000000004,830.6299999999999,50.83,0,South Korea,Beverages
2021.0,12746.190000000002,12488.54,119.42000000000002,553.49,58.65,0,Germany,Bakery Items
2019.9999999999998,15449.15,12990.26,123.5,42.67,39.52,0,Spain,Frozen Food
2024.0,37100.54,35853.13,144.38,321.21,40.1,2,Japan,Meat & Seafood
2019.0,35356.04,37868.53,76.96,458.31,56.25999999999999,1,China,Bakery Items
2024.0,12929.999999999998,13350.78,172.99,86.63,52.4,0,Mexico,Meat & Seafood
2024.0,13512.16,15702.23,168.7,406.53,37.2,0,Canada,Bakery Items
2022.0,10642.53,9247.43,73.8,1201.16,52.48,0,UK,Meat & Seafood
2019.0,34493.48,36121.71,196.80000000000004,118.39,65.71,1,Russia,Prepared Food
2019.9999999999998,11092.49,10035.0,150.02,1215.76,55.879999999999995,0,Spain,Bakery Items
2024.0,13338.14,12307.87,112.42,450.0199999999999,43.32,0,South Korea,Frozen Food
2019.9999999999998,25111.5,28295.66,190.76,1022.3099999999998,58.01,1,Canada,Frozen Food
2022.9999999999998,1434.7899999999997,1521.97,98.79,1150.57,61.54,0,Australia,Grains & Cereals
2024.0,17941.25,14499.25,165.11,492.54,32.91,0,Australia,Bakery Items
2022.0,48372.88,48305.0,177.17,1289.27,35.56,2,Japan,Meat & Seafood
2024.0,9666.4,9795.89,192.07,300.96,62.59,0,USA,Dairy Products
2021.0,10461.91,12442.68,39.16,874.9,33.03,0,China,Prepared Food
2022.0,24836.07,23121.8,68.62000000000002,1310.94,50.31,2,Mexico,Prepared Food
2019.0,13807.039999999999,11632.83,23.49,654.05,54.43999999999999,0,Brazil,Prepared Food
2022.0,49395.14,40327.45,100.35,1122.91,41.63,2,Brazil,Prepared Food
2018.0,20942.04,18650.07,124.24,128.07,48.63,1,India,Beverages
2019.0,10367.07,11883.66,128.73,462.9,53.3,0,UK,Meat & Seafood
2022.9999999999998,39760.39,38052.74,70.24000000000001,841.5,41.85,2,Germany,Dairy Products
2024.0,47659.16,56031.37,89.22,1024.82,62.61000000000001,2,Germany,Prepared Food
2022.0,14009.07,12256.59,145.34,1284.28,50.62,0,Saudi Arabia,Beverages
2019.0,43154.38,37000.11,175.09,1097.35,30.539999999999996,1,Saudi Arabia,Meat & Seafood
2022.9999999999998,21517.15,25165.97,61.64,511.24999999999994,30.58,2,Indonesia,Grains & Cereals
2019.0,15479.16,16007.31,34.64,221.50000000000003,31.2,0,Australia,Dairy Products
2018.0,7634.8,6920.6,152.62,819.72,69.38,0,France,Dairy Products
2018.0,3715.38,4207.47,146.4,1024.27,65.04,0,France,Beverages
2022.0,44914.43,37679.79,167.65,907.89,59.33,2,Canada,Grains & Cereals
2022.9999999999998,48952.68,45037.44,127.04000000000002,485.67,62.91,2,Turkey,Bakery Items
2022.9999999999998,18528.17,15310.1,39.67,585.84,33.51,0,Argentina,Grains & Cereals
2021.0,6924.7,6480.12,81.49,812.1699999999998,57.4,0,USA,Grains & Cereals
2018.0,16533.0,13724.03,79.02000000000001,1017.5000000000001,54.83,1,Indonesia,Bakery Items
2022.9999999999998,42686.47,35909.27,131.08,932.12,39.68,2,Indonesia,Dairy Products
2018.0,12735.640000000001,14984.8,119.17,970.84,54.49,1,Canada,Meat & Seafood
2019.0,46106.35,45513.19,80.87,231.28,33.14,1,Australia,Dairy Products
2024.0,35892.2,36287.72,154.65,183.52,30.62,2,Japan,Dairy Products
2022.9999999999998,6482.29,6869.84,30.159999999999997,291.71,54.49,0,Russia,Fruits & Vegetables
2019.9999999999998,21627.6,24587.61,118.89999999999999,1069.58,58.52000000000001,1,China,Dairy Products
2022.9999999999998,20092.05,18645.74,24.02,317.2,64.09,0,Italy,Beverages
2022.0,48373.39,50449.34,58.89,1328.37,33.97,2,Australia,Dairy Products
2024.0,17324.62,20112.65,140.0,243.99,31.13,0,Mexico,Grains & Cereals
2019.0,28539.629999999997,27498.23,113.87000000000002,572.35,58.52000000000001,1,South Africa,Beverages
2019.0,20167.01,18982.01,61.78,651.99,63.300000000000004,1,Japan,Dairy Products
2022.0,16309.24,13445.9,54.53,286.48,56.3,0,Mexico,Beverages
2019.0,39516.23,43657.2,83.82000000000001,241.94,42.42,1,Germany,Prepared Food
2022.9999999999998,6367.240000000001,5602.06,136.13,857.6,58.67,0,Brazil,Bakery Items
2019.9999999999998,17786.74,19470.9,128.44,957.51,45.88,0,Spain,Dairy Products
2022.9999999999998,26861.08,23432.21,107.89,853.88,55.24,2,Mexico,Meat & Seafood
2019.9999999999998,3236.7700000000004,3128.03,28.91,846.7,50.11,0,China,Prepared Food
2019.9999999999998,46073.0,42721.58,142.01,582.05,55.67,1,China,Beverages
2018.0,24411.49,22266.81,188.9,715.16,55.23,1,South Korea,Fruits & Vegetables
2024.0,11016.36,10330.11,199.71,1212.3,57.56,0,France,Dairy Products
2018.0,18824.66,16221.219999999998,121.55999999999999,1190.79,51.6,1,Turkey,Frozen Food
2024.0,30251.98,30485.18,155.22,673.12,33.25,2,UK,Grains & Cereals
2021.0,28188.81,25430.05,158.6,334.9,53.62,2,Japan,Grains & Cereals
2018.0,28017.92,33552.64,132.71,226.82,56.25,1,India,Beverages
2022.0,47128.3,42676.68,74.29,783.5799999999999,32.16,2,Canada,Meat & Seafood
2022.9999999999998,29274.27,32530.110000000004,131.41,472.82,52.1,2,China,Dairy Products
2021.0,10846.69,11717.08,197.87999999999997,122.85,37.11,0,Argentina,Bakery Items
2022.9999999999998,20059.23,20402.65,86.38,691.1,48.02,0,Spain,Grains & Cereals
2018.0,23891.65,20701.81,99.24,1111.73,58.82,1,Brazil,Bakery Items
2022.0,15955.86,15880.58,41.11,1178.63,62.6,0,Indonesia,Meat & Seafood
2022.0,44822.55,49895.35,197.44,147.11,58.43,2,Argentina,Frozen Food
2019.0,4850.3,4607.66,39.08,1303.56,59.11,0,Turkey,Prepared Food
2019.9999999999998,12696.710000000001,11643.15,112.93,1114.59,64.18,0,Canada,Beverages
2024.0,44657.28,35786.01,61.37,532.43,67.86,2,Canada,Bakery Items
2018.0,33073.05,27678.55,26.72,442.73,38.23,1,Germany,Prepared Food
2024.0,6638.889999999999,7472.43,190.81,859.1599999999999,46.5,0,Russia,Fruits & Vegetables
2019.0,29636.36,24638.24,102.09,576.06,45.68,1,Turkey,Prepared Food
2022.0,3118.6199999999994,2909.39,53.67,718.1299999999999,69.49,0,China,Beverages
2019.0,22247.62,20257.28,174.26,816.6,49.43999999999999,1,France,Fruits & Vegetables
2024.0,21206.07,22699.83,122.94999999999999,828.48,66.38,2,India,Frozen Food
2019.0,1160.27,1158.34,162.82,862.09,31.66,0,Australia,Beverages
2018.0,20437.01,18175.82,141.35,1218.82,48.58,1,Mexico,Beverages
2022.9999999999998,26977.560000000005,24530.02,193.92,341.15,68.48,2,India,Prepared Food
2022.0,25659.439999999995,27457.72,59.04,560.91,58.83,2,USA,Prepared Food
2022.0,30588.899999999998,31101.57,21.56,964.8799999999999,57.23,2,South Korea,Meat & Seafood
2022.0,42054.56,40586.17,164.65,677.49,53.459999999999994,2,USA,Dairy Products
2019.0,20333.88,19202.66,29.37,694.96,67.92,1,India,Fruits & Vegetables
2018.0,3695.8000000000006,3320.68,167.39,385.12,44.05,0,Brazil,Prepared Food
2024.0,5443.2,6472.66,91.07,781.44,61.41,0,South Korea,Fruits & Vegetables
2024.0,27555.01,32211.959999999995,198.84999999999997,879.18,58.24,2,Mexico,Frozen Food
2022.9999999999998,17163.86,15214.37,93.25,795.91,37.65,0,France,Dairy Products
2018.0,20127.91,23658.57,23.63,1318.56,33.81,1,Mexico,Frozen Food
2019.0,33616.77,37461.32,96.66,793.4099999999999,67.61,1,South Korea,Prepared Food
2021.0,24828.02,28575.73,127.59,84.87,54.24,2,Spain,Grains & Cereals
2018.0,39189.88,31790.929999999997,130.79,81.49,55.080000000000005,1,China,Fruits & Vegetables
2019.0,18656.62,18849.19,124.85,851.83,33.19,1,Australia,Frozen Food
2019.9999999999998,41121.47,43606.7,79.56,644.19,49.93,1,Argentina,Prepared Food
2022.9999999999998,37510.62,39567.06,163.64,483.55,62.31,2,Australia,Dairy Products
2018.0,12159.07,10518.83,82.60000000000001,660.32,61.64,0,China,Meat & Seafood
2024.0,34569.48,40686.83,139.98,1130.72,51.8,2,USA,Grains & Cereals
2019.9999999999998,30427.46,33884.0,54.919999999999995,515.99,53.03,1,Germany,Dairy Products
2022.9999999999998,4743.07,4114.13,114.16,344.64,57.84,0,Italy,Bakery Items
2021.0,43200.15,41602.23,156.1,73.26,60.36,2,Brazil,Prepared Food
2019.9999999999998,15846.89,15977.17,29.66,14.29,68.66,0,Germany,Grains & Cereals
2021.0,31604.430000000004,26619.06,94.24,1041.21,58.07,1,China,Prepared Food
2021.0,16371.07,14569.73,47.47999999999999,750.1600000000001,34.54,0,Turkey,Beverages
2024.0,46119.45,49919.74,167.45,74.18,67.86,2,Mexico,Meat & Seafood
2018.0,45091.91,49126.26,25.510000000000005,1153.08,67.08,1,India,Dairy Products
2024.0,19489.91,16282.939999999999,74.42,741.77,64.61,0,Indonesia,Fruits & Vegetables
2022.0,23277.06,22356.43,46.290000000000006,629.91,32.05,0,UK,Fruits & Vegetables
2019.9999999999998,24031.22,23043.58,126.35999999999999,266.97,37.82,1,China,Prepared Food
2019.9999999999998,5422.74,5240.92,162.21,961.6399999999999,55.72,0,Germany,Beverages
2018.0,21948.76,21902.54,30.5,31.37,46.71,1,Mexico,Bakery Items
2019.9999999999998,1081.28,1229.69,61.13,223.81,63.93,0,UK,Grains & Cereals
2022.0,14430.76,16888.06,144.34,963.08,44.8,0,UK,Prepared Food
2021.0,44576.73,43740.2,197.32,901.66,32.37,2,Spain,Prepared Food
2021.0,46520.88,39478.68,151.88,999.48,35.13,2,Japan,Frozen Food
2022.0,31463.73,28077.99,132.09,726.5800000000002,55.879999999999995,2,UK,Prepared Food
2021.0,3453.3700000000003,3784.44,192.14999999999998,1086.88,44.02,0,Japan,Frozen Food
2022.0,26277.309999999998,30674.72,20.75,656.63,43.06000000000001,2,China,Meat & Seafood
2018.0,41442.17,49120.49,143.82,88.96,41.44,1,India,Dairy Products
2018.0,7407.110000000001,8434.11,65.06,946.68,39.03,0,India,Bakery Items
2021.0,7622.58,6157.83,134.33,432.37,46.42,0,Saudi Arabia,Prepared Food
2022.0,30652.52,26069.74,76.60000000000001,112.13,65.33,2,Saudi Arabia,Beverages
2019.9999999999998,36153.21,36870.87,176.39,1120.59,60.62,1,Argentina,Meat & Seafood
2022.9999999999998,11603.07,11644.19,26.14,140.02,45.239999999999995,0,India,Fruits & Vegetables
2019.0,33343.15,26737.93,167.41,795.46,66.43,1,Canada,Meat & Seafood
2022.9999999999998,11475.82,12885.65,136.27,20.81,38.52,0,Indonesia,Bakery Items
2024.0,10072.96,9513.04,181.16,27.82,43.75000000000001,0,Canada,Grains & Cereals
2024.0,34364.95,32364.260000000002,80.99000000000001,117.11,68.44,2,Spain,Prepared Food
2019.0,14796.519999999999,16707.61,92.42,703.18,54.660000000000004,0,Japan,Beverages
2019.9999999999998,23360.75,22195.26,180.18000000000004,362.85,40.46,1,South Africa,Bakery Items
2022.0,1011.6799999999998,919.9399999999999,37.25,956.73,45.72,0,China,Meat & Seafood
2018.0,27660.960000000003,27545.69,74.29,471.86,50.38,1,Indonesia,Beverages
2019.9999999999998,37063.7,38958.87,65.78,970.37,57.16,1,China,Meat & Seafood
2024.0,9529.03,7712.48,29.710000000000004,205.53,52.34,0,Argentina,Grains & Cereals
2022.9999999999998,37980.82,40452.6,28.369999999999997,1076.39,57.82,2,India,Prepared Food
2021.0,16122.55,16004.94,99.02,974.12,38.33,0,Germany,Prepared Food
2019.0,20978.66,21563.28,44.01,384.69999999999993,57.49,1,Germany,Bakery Items
2022.9999999999998,22494.61,22123.44,110.24,907.3300000000002,33.97,2,USA,Beverages
2022.9999999999998,21227.75,17377.69,20.51,538.56,31.0,0,France,Grains & Cereals
2021.0,39111.74,39806.89,51.919999999999995,863.9899999999999,40.69,2,UK,Prepared Food
2019.9999999999998,16164.38,17607.22,151.09,920.06,32.38,0,Russia,Meat & Seafood
2022.9999999999998,15736.94,18485.23,42.93,675.35,35.19,0,Mexico,Beverages
2019.0,43821.86,39412.04,46.19,425.07,63.12,1,Argentina,Beverages
2022.0,37480.14,30030.390000000003,167.72,498.13999999999993,47.75000000000001,2,South Korea,Beverages
2019.0,3823.85,4044.2400000000002,86.78,1173.69,43.81999999999999,0,China,Fruits & Vegetables
2022.0,21318.41,25152.62,179.31,1114.25,30.27,2,South Africa,Fruits & Vegetables
2021.0,42859.72,50711.06,127.01,24.58,57.56999999999999,2,South Korea,Fruits & Vegetables
2018.0,43304.58,41725.59,85.0,1108.78,48.8,1,Spain,Prepared Food
2019.9999999999998,28093.54,27792.33,109.11,1386.45,53.14,1,Mexico,Bakery Items
2018.0,26293.200000000004,25146.6,105.94,1373.66,31.16,1,Canada,Beverages
2019.9999999999998,21236.93,23525.6,124.10999999999999,666.37,63.05,1,Indonesia,Beverages
